strain	accession	subtype	date	host	country	region	species	broad	order
A/chicken/Guangdong/5500/2021	EPI2593881	H3N8	2021-10-13	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/5632/2021	EPI2594010	H3N8	2021-10-21	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/5669/2021	EPI2593873	H3N8	2021-10-21	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/567/2022	EPI2594948	H3N8	2022-04-12	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/5811/2021	EPI2593857	H3N8	2021-10-27	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/584/2022	EPI2595355	H3N8	2022-03-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6045/2021	EPI2593841	H3N8	2021-11-10	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6063/2021	EPI2593825	H3N8	2021-11-10	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6073/2021	EPI2593809	H3N8	2021-11-10	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6103/2021	EPI2593793	H3N8	2021-11-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6104/2021	EPI2593777	H3N8	2021-11-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6105/2021	EPI2593761	H3N8	2021-11-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6129/2021	EPI2593745	H3N8	2021-11-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6133/2021	EPI2593854	H3N8	2021-11-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6134/2021	EPI2593838	H3N8	2021-11-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6145/2021	EPI2593865	H3N8	2021-11-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6147/2021	EPI2594043	H3N8	2021-11-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6313/2021	EPI2594277	H3N8	2021-11-24	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6325/2021	EPI2594059	H3N8	2021-11-24	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6383/2021	EPI2594554	H3N8	2021-12-01	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6395/2021	EPI2594522	H3N8	2021-12-01	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6414/2021	EPI2594493	H3N8	2021-12-01	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6419/2021	EPI2594197	H3N8	2021-12-01	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6433/2021	EPI2594221	H3N8	2021-12-01	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6442/2021	EPI2594469	H3N8	2021-12-08	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6521/2021	EPI2594445	H3N8	2021-12-08	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6523/2021	EPI2594421	H3N8	2021-12-08	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6531/2021	EPI2594245	H3N8	2021-12-08	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6533/2021	EPI2594269	H3N8	2021-12-08	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6534/2021	EPI2594293	H3N8	2021-12-08	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6535/2021	EPI2594316	H3N8	2021-12-08	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6597/2021	EPI2594397	H3N8	2021-12-15	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6601/2021	EPI2594373	H3N8	2021-12-15	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6637/2021	EPI2594349	H3N8	2021-12-15	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6641/2021	EPI2594325	H3N8	2021-12-15	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6650/2021	EPI2594586	H3N8	2021-12-15	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6665/2021	EPI2594301	H3N8	2021-12-15	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6673/2021	EPI2594253	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6675/2021	EPI2594229	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6713/2021	EPI2594205	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6717/2021	EPI2594181	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6719/2021	EPI2594157	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6720/2021	EPI2594139	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6735/2021	EPI2594123	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6737/2021	EPI2594107	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6745/2021	EPI2594091	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6747/2021	EPI2594340	H3N8	2021-12-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/677/2022	EPI2594915	H3N8	2022-04-27	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6771/2021	EPI2593806	H3N8	2021-12-29	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6772/2021	EPI2594075	H3N8	2021-12-29	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6783/2021	EPI2593822	H3N8	2021-12-29	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6785/2021	EPI2594027	H3N8	2021-12-29	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6787/2021	EPI2593790	H3N8	2021-12-29	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Guangdong/6789/2021	EPI2593774	H3N8	2021-12-29	Avian	China	China	Chicken	chicken	Galliformes
